CallAccountShortName;ExecDate;Currency;Nominal;vextir;bp
bank9;2022-09-13;USD;0;BGCR O/N;100
bank10;2022-09-13;USD;0,855340605;EFFR O/N;200
bank11;2022-09-13;USD;-8994984,8;TGCR O/N;0
bank12;2022-09-13;USD;97763,92413;OBFR O/N;0
bank13;2022-09-13;ISK;744504548,1;REIBOR O/N;-100
bank14;2022-09-13;EUR;0;ESTR O/N;100
bank15;2022-09-13;USD;1,072576745;SOFR O/N;200
bank16;2022-09-13;USD;-20158832,16;BGCR O/N;0
bank17;2022-09-13;USD;84963,75176;EFFR O/N;0
bank18;2022-09-13;USD;1197575182;TGCR O/N;-100
bank19;2022-09-13;USD;0;OBFR O/N;100
bank20;2022-09-13;ISK;0,711411174;REIBOR O/N;200
bank1;2022-09-14;USD;-22356458,16;SOFR O/N;0
bank2;2022-09-14;USD;93111,62909;BGCR O/N;0
bank3;2022-09-14;USD;782580551;EFFR O/N;-100
bank4;2022-09-14;USD;0;TGCR O/N;100
bank5;2022-09-14;USD;1,135419174;OBFR O/N;200
bank6;2022-09-14;ISK;-33793871,04;REIBOR O/N;0
bank7;2022-09-14;EUR;67228,52437;ESTR O/N;0
bank8;2022-09-14;USD;1083470435;SOFR O/N;-100
bank9;2022-09-14;USD;0;BGCR O/N;100
bank10;2022-09-14;USD;0,846787199;EFFR O/N;200
bank11;2022-09-14;USD;-8994984,8;TGCR O/N;0
bank12;2022-09-14;USD;97763,92413;OBFR O/N;0
bank13;2022-09-14;ISK;737059502,6;REIBOR O/N;-100
bank14;2022-09-14;EUR;0;ESTR O/N;100
bank15;2022-09-14;USD;1,072576745;SOFR O/N;200
bank16;2022-09-14;USD;-20461214,64;BGCR O/N;0
bank17;2022-09-14;USD;84963,75176;EFFR O/N;0
bank18;2022-09-14;USD;1185599430;TGCR O/N;-100
bank19;2022-09-14;USD;0;OBFR O/N;100
bank20;2022-09-14;ISK;0,711411174;REIBOR O/N;200
bank1;2022-09-15;USD;-22356458,16;SOFR O/N;0
bank2;2022-09-15;USD;93111,62909;BGCR O/N;0
bank3;2022-09-15;USD;782580551;EFFR O/N;-100
bank4;2022-09-15;USD;0;TGCR O/N;100
bank5;2022-09-15;USD;1,135419174;OBFR O/N;200
bank6;2022-09-15;ISK;-34300779,11;REIBOR O/N;0
bank7;2022-09-15;EUR;66556,23913;ESTR O/N;0
bank8;2022-09-15;USD;1083470435;SOFR O/N;-100
bank9;2022-09-15;USD;0;BGCR O/N;100
bank10;2022-09-15;USD;0,859489007;EFFR O/N;200
bank11;2022-09-15;USD;-8994984,8;TGCR O/N;0
bank12;2022-09-15;USD;96786,28489;OBFR O/N;0
bank13;2022-09-15;ISK;737059502,6;REIBOR O/N;-100
bank14;2022-09-15;EUR;0;ESTR O/N;100
bank15;2022-09-15;USD;1,072576745;SOFR O/N;200
bank16;2022-09-15;USD;-20768132,86;BGCR O/N;0
bank17;2022-09-15;USD;84114,11425;EFFR O/N;0
bank18;2022-09-15;USD;1173743436;TGCR O/N;-100
bank19;2022-09-15;USD;0;OBFR O/N;100
bank20;2022-09-15;ISK;0,704297062;REIBOR O/N;200
bank1;2022-09-16;USD;-22356458,16;SOFR O/N;0
bank2;2022-09-16;USD;93111,62909;BGCR O/N;0
bank3;2022-09-16;USD;794319259,3;EFFR O/N;-100
bank4;2022-09-16;USD;0;TGCR O/N;100
bank5;2022-09-16;USD;1,124064982;OBFR O/N;200
bank6;2022-09-16;ISK;-33957771,32;REIBOR O/N;0
bank7;2022-09-16;EUR;65890,67674;ESTR O/N;0
bank8;2022-09-16;USD;1072635731;SOFR O/N;-100
bank9;2022-09-16;USD;0;BGCR O/N;100
bank10;2022-09-16;USD;0,872381342;EFFR O/N;200
bank11;2022-09-16;USD;-8905034,952;TGCR O/N;0
bank12;2022-09-16;USD;95818,42204;OBFR O/N;0
bank13;2022-09-16;ISK;737059502,6;REIBOR O/N;-100
bank14;2022-09-16;EUR;0;ESTR O/N;100
bank15;2022-09-16;USD;1,088665396;SOFR O/N;200
bank16;2022-09-16;USD;-21079654,85;BGCR O/N;0
bank17;2022-09-16;USD;83272,9731;EFFR O/N;0
bank18;2022-09-16;USD;1173743436;TGCR O/N;-100
bank19;2022-09-16;USD;0;OBFR O/N;100
bank20;2022-09-16;ISK;0,704297062;REIBOR O/N;200
bank1;2022-09-17;USD;-22356458,16;SOFR O/N;0
bank2;2022-09-17;USD;92180,51279;BGCR O/N;0
bank3;2022-09-17;USD;794319259,3;EFFR O/N;-100
bank4;2022-09-17;USD;0;TGCR O/N;100
bank5;2022-09-17;USD;1,124064982;OBFR O/N;200
bank6;2022-09-17;ISK;-33957771,32;REIBOR O/N;0
bank7;2022-09-17;EUR;66879,03689;ESTR O/N;0
bank8;2022-09-17;USD;1072635731;SOFR O/N;-100
bank9;2022-09-17;USD;0;BGCR O/N;100
bank10;2022-09-17;USD;0,872381342;EFFR O/N;200
bank11;2022-09-17;USD;-8815984,602;TGCR O/N;0
bank12;2022-09-17;USD;95818,42204;OBFR O/N;0
bank13;2022-09-17;ISK;737059502,6;REIBOR O/N;-100
bank14;2022-09-17;EUR;0;ESTR O/N;100
bank15;2022-09-17;USD;1,104995377;SOFR O/N;200
bank16;2022-09-17;USD;-21395849,67;BGCR O/N;0
bank17;2022-09-17;USD;82440,24337;EFFR O/N;0
bank18;2022-09-17;USD;1191349588;TGCR O/N;-100
bank19;2022-09-17;USD;0;OBFR O/N;100
bank20;2022-09-17;ISK;0,697254091;REIBOR O/N;200
bank1;2022-09-18;USD;-22132893,58;SOFR O/N;0
bank2;2022-09-18;USD;91258,70767;BGCR O/N;0
bank3;2022-09-18;USD;786376066,7;EFFR O/N;-100
bank4;2022-09-18;USD;0;TGCR O/N;100
bank5;2022-09-18;USD;1,112824332;OBFR O/N;200
bank6;2022-09-18;ISK;-33618193,61;REIBOR O/N;0
bank7;2022-09-18;EUR;67882,22244;ESTR O/N;0
bank8;2022-09-18;USD;1088725266;SOFR O/N;-100
bank9;2022-09-18;USD;0;BGCR O/N;100
bank10;2022-09-18;USD;0,885467062;EFFR O/N;200
bank11;2022-09-18;USD;-8948224,371;TGCR O/N;0
bank12;2022-09-18;USD;95818,42204;OBFR O/N;0
bank13;2022-09-18;ISK;729688907,6;REIBOR O/N;-100
bank14;2022-09-18;EUR;0;ESTR O/N;100
bank15;2022-09-18;USD;1,121570308;SOFR O/N;200
bank16;2022-09-18;USD;-21395849,67;BGCR O/N;0
bank17;2022-09-18;USD;83676,84702;EFFR O/N;0
bank18;2022-09-18;USD;1191349588;TGCR O/N;-100
bank19;2022-09-18;USD;0;OBFR O/N;100
bank20;2022-09-18;ISK;0,707712903;REIBOR O/N;200
bank1;2022-09-19;USD;-22132893,58;SOFR O/N;0
bank2;2022-09-19;USD;91258,70767;BGCR O/N;0
bank3;2022-09-19;USD;786376066,7;EFFR O/N;-100
bank4;2022-09-19;USD;0;TGCR O/N;100
bank5;2022-09-19;USD;1,129516697;OBFR O/N;200
bank6;2022-09-19;ISK;-33282011,67;REIBOR O/N;0
bank7;2022-09-19;EUR;67203,40022;ESTR O/N;0
bank8;2022-09-19;USD;1088725266;SOFR O/N;-100
bank9;2022-09-19;USD;0;BGCR O/N;100
bank10;2022-09-19;USD;0,876612391;EFFR O/N;200
bank11;2022-09-19;USD;-8858742,127;TGCR O/N;0
bank12;2022-09-19;USD;95818,42204;OBFR O/N;0
bank13;2022-09-19;ISK;729688907,6;REIBOR O/N;-100
bank14;2022-09-19;EUR;0;ESTR O/N;100
bank15;2022-09-19;USD;1,110354605;SOFR O/N;200
bank16;2022-09-19;USD;-21716787,42;BGCR O/N;0
bank17;2022-09-19;USD;82840,07855;EFFR O/N;0
bank18;2022-09-19;USD;1191349588;TGCR O/N;-100
bank19;2022-09-19;USD;0;OBFR O/N;100
bank20;2022-09-19;ISK;0,707712903;REIBOR O/N;200
bank1;2022-09-20;USD;-22132893,58;SOFR O/N;0
bank2;2022-09-20;USD;92627,58828;BGCR O/N;0
bank3;2022-09-20;USD;778512306;EFFR O/N;-100
bank4;2022-09-20;USD;0;TGCR O/N;100
bank5;2022-09-20;USD;1,146459447;OBFR O/N;200
bank6;2022-09-20;ISK;-33282011,67;REIBOR O/N;0
bank7;2022-09-20;EUR;68211,45122;ESTR O/N;0
bank8;2022-09-20;USD;1077838014;SOFR O/N;-100
bank9;2022-09-20;USD;0;BGCR O/N;100
bank10;2022-09-20;USD;0,876612391;EFFR O/N;200
bank11;2022-09-20;USD;-8858742,127;TGCR O/N;0
bank12;2022-09-20;USD;95818,42204;OBFR O/N;0
bank13;2022-09-20;ISK;740634241,2;REIBOR O/N;-100
bank14;2022-09-20;EUR;0;ESTR O/N;100
bank15;2022-09-20;USD;1,099251059;SOFR O/N;200
bank16;2022-09-20;USD;-21716787,42;BGCR O/N;0
bank17;2022-09-20;USD;82840,07855;EFFR O/N;0
bank18;2022-09-20;USD;1209219831;TGCR O/N;-100
bank19;2022-09-20;USD;0;OBFR O/N;100
bank20;2022-09-20;ISK;0,707712903;REIBOR O/N;200
bank1;2022-09-21;USD;-21911564,64;SOFR O/N;0
bank2;2022-09-21;USD;92627,58828;BGCR O/N;0
bank3;2022-09-21;USD;770727182,9;EFFR O/N;-100
bank4;2022-09-21;USD;0;TGCR O/N;100
bank5;2022-09-21;USD;1,163656339;OBFR O/N;200
bank6;2022-09-21;ISK;-33282011,67;REIBOR O/N;0
bank7;2022-09-21;EUR;67529,33671;ESTR O/N;0
bank8;2022-09-21;USD;1067059634;SOFR O/N;-100
bank9;2022-09-21;USD;0;BGCR O/N;100
bank10;2022-09-21;USD;0,889761577;EFFR O/N;200
bank11;2022-09-21;USD;-8991623,259;TGCR O/N;0
bank12;2022-09-21;USD;95818,42204;OBFR O/N;0
bank13;2022-09-21;ISK;733227898,8;REIBOR O/N;-100
bank14;2022-09-21;EUR;0;ESTR O/N;100
bank15;2022-09-21;USD;1,099251059;SOFR O/N;200
bank16;2022-09-21;USD;-22042539,23;BGCR O/N;0
bank17;2022-09-21;USD;82840,07855;EFFR O/N;0
bank18;2022-09-21;USD;1209219831;TGCR O/N;-100
bank19;2022-09-21;USD;0;OBFR O/N;100
bank20;2022-09-21;ISK;0,700635774;REIBOR O/N;200
bank1;2022-09-22;USD;-22240238,11;SOFR O/N;0
bank2;2022-09-22;USD;92627,58828;BGCR O/N;0
bank3;2022-09-22;USD;782288090,7;EFFR O/N;-100
bank4;2022-09-22;USD;0;TGCR O/N;100
bank5;2022-09-22;USD;1,163656339;OBFR O/N;200
bank6;2022-09-22;ISK;-33781241,84;REIBOR O/N;0
bank7;2022-09-22;EUR;67529,33671;ESTR O/N;0
bank8;2022-09-22;USD;1067059634;SOFR O/N;-100
bank9;2022-09-22;USD;0;BGCR O/N;100
bank10;2022-09-22;USD;0,889761577;EFFR O/N;200
bank11;2022-09-22;USD;-8991623,259;TGCR O/N;0
bank12;2022-09-22;USD;94860,23782;OBFR O/N;0
bank13;2022-09-22;ISK;725895619,8;REIBOR O/N;-100
bank14;2022-09-22;EUR;0;ESTR O/N;100
bank15;2022-09-22;USD;1,088258548;SOFR O/N;200
bank16;2022-09-22;USD;-21822113,84;BGCR O/N;0
bank17;2022-09-22;USD;82840,07855;EFFR O/N;0
bank18;2022-09-22;USD;1209219831;TGCR O/N;-100
bank19;2022-09-22;USD;0;OBFR O/N;100
bank20;2022-09-22;ISK;0,693629416;REIBOR O/N;200
bank1;2022-09-23;USD;-22240238,11;SOFR O/N;0
bank2;2022-09-23;USD;91701,3124;BGCR O/N;0
bank3;2022-09-23;USD;794022412;EFFR O/N;-100
bank4;2022-09-23;USD;0;TGCR O/N;100
bank5;2022-09-23;USD;1,181111184;OBFR O/N;200
bank6;2022-09-23;ISK;-34287960,47;REIBOR O/N;0
bank7;2022-09-23;EUR;68542,27676;ESTR O/N;0
bank8;2022-09-23;USD;1056389037;SOFR O/N;-100
bank9;2022-09-23;USD;0;BGCR O/N;100
bank10;2022-09-23;USD;0,889761577;EFFR O/N;200
bank11;2022-09-23;USD;-9126497,608;TGCR O/N;0
bank12;2022-09-23;USD;94860,23782;OBFR O/N;0
bank13;2022-09-23;ISK;725895619,8;REIBOR O/N;-100
bank14;2022-09-23;EUR;0;ESTR O/N;100
bank15;2022-09-23;USD;1,104582427;SOFR O/N;200
bank16;2022-09-23;USD;-21822113,84;BGCR O/N;0
bank17;2022-09-23;USD;82840,07855;EFFR O/N;0
bank18;2022-09-23;USD;1209219831;TGCR O/N;-100
bank19;2022-09-23;USD;0;OBFR O/N;100
bank20;2022-09-23;ISK;0,693629416;REIBOR O/N;200
bank1;2022-09-24;USD;-22017835,73;SOFR O/N;0
bank2;2022-09-24;USD;91701,3124;BGCR O/N;0
bank3;2022-09-24;USD;794022412;EFFR O/N;-100
bank4;2022-09-24;USD;0;TGCR O/N;100
bank5;2022-09-24;USD;1,181111184;OBFR O/N;200
bank6;2022-09-24;ISK;-34287960,47;REIBOR O/N;0
bank7;2022-09-24;EUR;68542,27676;ESTR O/N;0
bank8;2022-09-24;USD;1072234873;SOFR O/N;-100
bank9;2022-09-24;USD;0;BGCR O/N;100
bank10;2022-09-24;USD;0,880863961;EFFR O/N;200
bank11;2022-09-24;USD;-9035232,632;TGCR O/N;0
bank12;2022-09-24;USD;94860,23782;OBFR O/N;0
bank13;2022-09-24;ISK;736784054,1;REIBOR O/N;-100
bank14;2022-09-24;EUR;0;ESTR O/N;100
bank15;2022-09-24;USD;1,104582427;SOFR O/N;200
bank16;2022-09-24;USD;-21822113,84;BGCR O/N;0
bank17;2022-09-24;USD;82011,67777;EFFR O/N;0
bank18;2022-09-24;USD;1197127633;TGCR O/N;-100
bank19;2022-09-24;USD;0;OBFR O/N;100
bank20;2022-09-24;ISK;0,693629416;REIBOR O/N;200
bank1;2022-09-25;USD;-21797657,38;SOFR O/N;0
bank2;2022-09-25;USD;93076,83209;BGCR O/N;0
bank3;2022-09-25;USD;805932748,2;EFFR O/N;-100
bank4;2022-09-25;USD;0;TGCR O/N;100
bank5;2022-09-25;USD;1,198827852;OBFR O/N;200
bank6;2022-09-25;ISK;-33945080,87;REIBOR O/N;0
bank7;2022-09-25;EUR;68542,27676;ESTR O/N;0
bank8;2022-09-25;USD;1072234873;SOFR O/N;-100
bank9;2022-09-25;USD;0;BGCR O/N;100
bank10;2022-09-25;USD;0,880863961;EFFR O/N;200
bank11;2022-09-25;USD;-8944880,306;TGCR O/N;0
bank12;2022-09-25;USD;94860,23782;OBFR O/N;0
bank13;2022-09-25;ISK;747835814,9;REIBOR O/N;-100
bank14;2022-09-25;EUR;0;ESTR O/N;100
bank15;2022-09-25;USD;1,121151163;SOFR O/N;200
bank16;2022-09-25;USD;-21603892,7;BGCR O/N;0
bank17;2022-09-25;USD;82011,67777;EFFR O/N;0
bank18;2022-09-25;USD;1215084548;TGCR O/N;-100
bank19;2022-09-25;USD;0;OBFR O/N;100
bank20;2022-09-25;ISK;0,693629416;REIBOR O/N;200
bank1;2022-09-26;USD;-21797657,38;SOFR O/N;0
bank2;2022-09-26;USD;93076,83209;BGCR O/N;0
bank3;2022-09-26;USD;805932748,2;EFFR O/N;-100
bank4;2022-09-26;USD;0;TGCR O/N;100
bank5;2022-09-26;USD;1,21681027;OBFR O/N;200
bank6;2022-09-26;ISK;-33945080,87;REIBOR O/N;0
bank7;2022-09-26;EUR;68542,27676;ESTR O/N;0
bank8;2022-09-26;USD;1088318396;SOFR O/N;-100
bank9;2022-09-26;USD;0;BGCR O/N;100
bank10;2022-09-26;USD;0,880863961;EFFR O/N;200
bank11;2022-09-26;USD;-8944880,306;TGCR O/N;0
bank12;2022-09-26;USD;96283,14139;OBFR O/N;0
bank13;2022-09-26;ISK;747835814,9;REIBOR O/N;-100
bank14;2022-09-26;EUR;0;ESTR O/N;100
bank15;2022-09-26;USD;1,109939651;SOFR O/N;200
bank16;2022-09-26;USD;-21927951,09;BGCR O/N;0
bank17;2022-09-26;USD;82011,67777;EFFR O/N;0
bank18;2022-09-26;USD;1233310816;TGCR O/N;-100
bank19;2022-09-26;USD;0;OBFR O/N;100
bank20;2022-09-26;ISK;0,686693122;REIBOR O/N;200
bank1;2022-09-27;USD;-21797657,38;SOFR O/N;0
bank2;2022-09-27;USD;92146,06376;BGCR O/N;0
bank3;2022-09-27;USD;805932748,2;EFFR O/N;-100
bank4;2022-09-27;USD;0;TGCR O/N;100
bank5;2022-09-27;USD;1,204642167;OBFR O/N;200
bank6;2022-09-27;ISK;-33945080,87;REIBOR O/N;0
bank7;2022-09-27;EUR;68542,27676;ESTR O/N;0
bank8;2022-09-27;USD;1104643172;SOFR O/N;-100
bank9;2022-09-27;USD;0;BGCR O/N;100
bank10;2022-09-27;USD;0,880863961;EFFR O/N;200
bank11;2022-09-27;USD;-8944880,306;TGCR O/N;0
bank12;2022-09-27;USD;96283,14139;OBFR O/N;0
bank13;2022-09-27;ISK;747835814,9;REIBOR O/N;-100
bank14;2022-09-27;EUR;0;ESTR O/N;100
bank15;2022-09-27;USD;1,109939651;SOFR O/N;200
bank16;2022-09-27;USD;-22256870,36;BGCR O/N;0
bank17;2022-09-27;USD;82011,67777;EFFR O/N;0
bank18;2022-09-27;USD;1233310816;TGCR O/N;-100
bank19;2022-09-27;USD;0;OBFR O/N;100
bank20;2022-09-27;ISK;0,696993519;REIBOR O/N;200
bank1;2022-09-28;USD;-21797657,38;SOFR O/N;0
bank2;2022-09-28;USD;92146,06376;BGCR O/N;0
bank3;2022-09-28;USD;805932748,2;EFFR O/N;-100
bank4;2022-09-28;USD;0;TGCR O/N;100
bank5;2022-09-28;USD;1,204642167;OBFR O/N;200
bank6;2022-09-28;ISK;-34454257,08;REIBOR O/N;0
bank7;2022-09-28;EUR;69570,41091;ESTR O/N;0
bank8;2022-09-28;USD;1121212820;SOFR O/N;-100
bank9;2022-09-28;USD;0;BGCR O/N;100
bank10;2022-09-28;USD;0,894076921;EFFR O/N;200
bank11;2022-09-28;USD;-9079053,51;TGCR O/N;0
bank12;2022-09-28;USD;96283,14139;OBFR O/N;0
bank13;2022-09-28;ISK;759053352,1;REIBOR O/N;-100
bank14;2022-09-28;EUR;0;ESTR O/N;100
bank15;2022-09-28;USD;1,109939651;SOFR O/N;200
bank16;2022-09-28;USD;-22034301,65;BGCR O/N;0
bank17;2022-09-28;USD;83241,85293;EFFR O/N;0
bank18;2022-09-28;USD;1233310816;TGCR O/N;-100
bank19;2022-09-28;USD;0;OBFR O/N;100
bank20;2022-09-28;ISK;0,696993519;REIBOR O/N;200
bank1;2022-09-29;USD;-22124622,24;SOFR O/N;0
bank2;2022-09-29;USD;92146,06376;BGCR O/N;0
bank3;2022-09-29;USD;818021739,4;EFFR O/N;-100
bank4;2022-09-29;USD;0;TGCR O/N;100
bank5;2022-09-29;USD;1,2227118;OBFR O/N;200
bank6;2022-09-29;ISK;-34109714,51;REIBOR O/N;0
bank7;2022-09-29;EUR;68874,7068;ESTR O/N;0
bank8;2022-09-29;USD;1110000691;SOFR O/N;-100
bank9;2022-09-29;USD;0;BGCR O/N;100
bank10;2022-09-29;USD;0,885136152;EFFR O/N;200
bank11;2022-09-29;USD;-8988262,975;TGCR O/N;0
bank12;2022-09-29;USD;97727,38851;OBFR O/N;0
bank13;2022-09-29;ISK;759053352,1;REIBOR O/N;-100
bank14;2022-09-29;EUR;0;ESTR O/N;100
bank15;2022-09-29;USD;1,098840255;SOFR O/N;200
bank16;2022-09-29;USD;-22034301,65;BGCR O/N;0
bank17;2022-09-29;USD;83241,85293;EFFR O/N;0
bank18;2022-09-29;USD;1220977708;TGCR O/N;-100
bank19;2022-09-29;USD;0;OBFR O/N;100
bank20;2022-09-29;ISK;0,690023583;REIBOR O/N;200
bank1;2022-09-30;USD;-21903376,01;SOFR O/N;0
bank2;2022-09-30;USD;92146,06376;BGCR O/N;0
bank3;2022-09-30;USD;830292065,5;EFFR O/N;-100
bank4;2022-09-30;USD;0;TGCR O/N;100
bank5;2022-09-30;USD;1,241052477;OBFR O/N;200
bank6;2022-09-30;ISK;-34621360,23;REIBOR O/N;0
bank7;2022-09-30;EUR;68185,95973;ESTR O/N;0
bank8;2022-09-30;USD;1098900684;SOFR O/N;-100
bank9;2022-09-30;USD;0;BGCR O/N;100
bank10;2022-09-30;USD;0,898413194;EFFR O/N;200
bank11;2022-09-30;USD;-8988262,975;TGCR O/N;0
bank12;2022-09-30;USD;96750,11462;OBFR O/N;0
bank13;2022-09-30;ISK;770439152,4;REIBOR O/N;-100
bank14;2022-09-30;EUR;0;ESTR O/N;100
bank15;2022-09-30;USD;1,115322859;SOFR O/N;200
bank16;2022-09-30;USD;-22034301,65;BGCR O/N;0
bank17;2022-09-30;USD;83241,85293;EFFR O/N;0
bank18;2022-09-30;USD;1220977708;TGCR O/N;-100
bank19;2022-09-30;USD;0;OBFR O/N;100
bank20;2022-09-30;ISK;0,690023583;REIBOR O/N;200
bank1;2022-10-01;USD;-22231926,65;SOFR O/N;0
bank2;2022-10-01;USD;91224,60313;BGCR O/N;0
bank3;2022-10-01;USD;830292065,5;EFFR O/N;-100
bank4;2022-10-01;USD;0;TGCR O/N;100
bank5;2022-10-01;USD;1,228641952;OBFR O/N;200
bank6;2022-10-01;ISK;-35140680,63;REIBOR O/N;0
bank7;2022-10-01;EUR;69208,74913;ESTR O/N;0
bank8;2022-10-01;USD;1115384195;SOFR O/N;-100
bank9;2022-10-01;USD;0;BGCR O/N;100
bank10;2022-10-01;USD;0,898413194;EFFR O/N;200
bank11;2022-10-01;USD;-8898380,346;TGCR O/N;0
bank12;2022-10-01;USD;96750,11462;OBFR O/N;0
bank13;2022-10-01;ISK;770439152,4;REIBOR O/N;-100
bank14;2022-10-01;EUR;0;ESTR O/N;100
bank15;2022-10-01;USD;1,115322859;SOFR O/N;200
bank16;2022-10-01;USD;-22034301,65;BGCR O/N;0
bank17;2022-10-01;USD;83241,85293;EFFR O/N;0
bank18;2022-10-01;USD;1208767931;TGCR O/N;-100
bank19;2022-10-01;USD;0;OBFR O/N;100
bank20;2022-10-01;ISK;0,690023583;REIBOR O/N;200
bank1;2022-10-02;USD;-22565405,55;SOFR O/N;0
bank2;2022-10-02;USD;92592,97217;BGCR O/N;0
bank3;2022-10-02;USD;821989144,9;EFFR O/N;-100
bank4;2022-10-02;USD;0;TGCR O/N;100
bank5;2022-10-02;USD;1,228641952;OBFR O/N;200
bank6;2022-10-02;ISK;-34789273,82;REIBOR O/N;0
bank7;2022-10-02;EUR;69208,74913;ESTR O/N;0
bank8;2022-10-02;USD;1104230353;SOFR O/N;-100
bank9;2022-10-02;USD;0;BGCR O/N;100
bank10;2022-10-02;USD;0,911889392;EFFR O/N;200
bank11;2022-10-02;USD;-8898380,346;TGCR O/N;0
bank12;2022-10-02;USD;95782,61348;OBFR O/N;0
bank13;2022-10-02;ISK;762734760,9;REIBOR O/N;-100
bank14;2022-10-02;EUR;0;ESTR O/N;100
bank15;2022-10-02;USD;1,115322859;SOFR O/N;200
bank16;2022-10-02;USD;-21813958,64;BGCR O/N;0
bank17;2022-10-02;USD;83241,85293;EFFR O/N;0
bank18;2022-10-02;USD;1208767931;TGCR O/N;-100
bank19;2022-10-02;USD;0;OBFR O/N;100
bank20;2022-10-02;ISK;0,690023583;REIBOR O/N;200
bank1;2022-10-03;USD;-22339751,5;SOFR O/N;0
bank2;2022-10-03;USD;92592,97217;BGCR O/N;0
bank3;2022-10-03;USD;821989144,9;EFFR O/N;-100
bank4;2022-10-03;USD;0;TGCR O/N;100
bank5;2022-10-03;USD;1,228641952;OBFR O/N;200
bank6;2022-10-03;ISK;-34789273,82;REIBOR O/N;0
bank7;2022-10-03;EUR;69208,74913;ESTR O/N;0
bank8;2022-10-03;USD;1093188049;SOFR O/N;-100
bank9;2022-10-03;USD;0;BGCR O/N;100
bank10;2022-10-03;USD;0,925567733;EFFR O/N;200
bank11;2022-10-03;USD;-8809396,542;TGCR O/N;0
bank12;2022-10-03;USD;95782,61348;OBFR O/N;0
bank13;2022-10-03;ISK;762734760,9;REIBOR O/N;-100
bank14;2022-10-03;EUR;0;ESTR O/N;100
bank15;2022-10-03;USD;1,115322859;SOFR O/N;200
bank16;2022-10-03;USD;-22141168,02;BGCR O/N;0
bank17;2022-10-03;USD;83241,85293;EFFR O/N;0
bank18;2022-10-03;USD;1208767931;TGCR O/N;-100
bank19;2022-10-03;USD;0;OBFR O/N;100
bank20;2022-10-03;ISK;0,690023583;REIBOR O/N;200
bank1;2022-10-04;USD;-22116353,98;SOFR O/N;0
bank2;2022-10-04;USD;93981,86676;BGCR O/N;0
bank3;2022-10-04;USD;821989144,9;EFFR O/N;-100
bank4;2022-10-04;USD;0;TGCR O/N;100
bank5;2022-10-04;USD;1,247071581;OBFR O/N;200
bank6;2022-10-04;ISK;-34789273,82;REIBOR O/N;0
bank7;2022-10-04;EUR;69208,74913;ESTR O/N;0
bank8;2022-10-04;USD;1109585870;SOFR O/N;-100
bank9;2022-10-04;USD;0;BGCR O/N;100
bank10;2022-10-04;USD;0,916312055;EFFR O/N;200
bank11;2022-10-04;USD;-8721302,577;TGCR O/N;0
bank12;2022-10-04;USD;97219,35268;OBFR O/N;0
bank13;2022-10-04;ISK;762734760,9;REIBOR O/N;-100
bank14;2022-10-04;EUR;0;ESTR O/N;100
bank15;2022-10-04;USD;1,132052702;SOFR O/N;200
bank16;2022-10-04;USD;-21919756,34;BGCR O/N;0
bank17;2022-10-04;USD;82409,43441;EFFR O/N;0
bank18;2022-10-04;USD;1208767931;TGCR O/N;-100
bank19;2022-10-04;USD;0;OBFR O/N;100
bank20;2022-10-04;ISK;0,690023583;REIBOR O/N;200
bank1;2022-10-05;USD;-21895190,44;SOFR O/N;0
bank2;2022-10-05;USD;93981,86676;BGCR O/N;0
bank3;2022-10-05;USD;821989144,9;EFFR O/N;-100
bank4;2022-10-05;USD;0;TGCR O/N;100
bank5;2022-10-05;USD;1,247071581;OBFR O/N;200
bank6;2022-10-05;ISK;-34789273,82;REIBOR O/N;0
bank7;2022-10-05;EUR;70246,88037;ESTR O/N;0
bank8;2022-10-05;USD;1109585870;SOFR O/N;-100
bank9;2022-10-05;USD;0;BGCR O/N;100
bank10;2022-10-05;USD;0,916312055;EFFR O/N;200
bank11;2022-10-05;USD;-8634089,551;TGCR O/N;0
bank12;2022-10-05;USD;98677,64297;OBFR O/N;0
bank13;2022-10-05;ISK;762734760,9;REIBOR O/N;-100
bank14;2022-10-05;EUR;0;ESTR O/N;100
bank15;2022-10-05;USD;1,132052702;SOFR O/N;200
bank16;2022-10-05;USD;-21700558,77;BGCR O/N;0
bank17;2022-10-05;USD;82409,43441;EFFR O/N;0
bank18;2022-10-05;USD;1226899449;TGCR O/N;-100
bank19;2022-10-05;USD;0;OBFR O/N;100
bank20;2022-10-05;ISK;0,690023583;REIBOR O/N;200
bank1;2022-10-06;USD;-22223618,3;SOFR O/N;0
bank2;2022-10-06;USD;93981,86676;BGCR O/N;0
bank3;2022-10-06;USD;834318982,1;EFFR O/N;-100
bank4;2022-10-06;USD;0;TGCR O/N;100
bank5;2022-10-06;USD;1,247071581;OBFR O/N;200
bank6;2022-10-06;ISK;-34441381,09;REIBOR O/N;0
bank7;2022-10-06;EUR;70246,88037;ESTR O/N;0
bank8;2022-10-06;USD;1126229658;SOFR O/N;-100
bank9;2022-10-06;USD;0;BGCR O/N;100
bank10;2022-10-06;USD;0,916312055;EFFR O/N;200
bank11;2022-10-06;USD;-8634089,551;TGCR O/N;0
bank12;2022-10-06;USD;98677,64297;OBFR O/N;0
bank13;2022-10-06;ISK;755107413,2;REIBOR O/N;-100
bank14;2022-10-06;EUR;0;ESTR O/N;100
bank15;2022-10-06;USD;1,149033492;SOFR O/N;200
